car_name,base_price,total_price,model_year,distance,inspection_remaining_month,repair,recycle,one_owner,record_book,new_car,no_smoke,registered,legally_imported,demo_car,rental_car,eco_car,legal_maintenance,camping,welfare,point,body_type,drive_type,color,right_handle,transmission,displacement,member,engine_type_gasoline,door_number,power_steering,abs,safety_support,auto_brake,adaptive_cruise,lane_keep,park_assist,accelerator_safe,obstacle_sensor,air_bag,air_bag_運転席,air_bag_助手席,air_bag_サイド,air_bag_カーテン,neck_rest,360_camera,camera,camera_フロント,camera_サイド,camera_バック,monitor,monitor_ブラインドスポット,monitor_リアトラフィック,esp,hill_descent,idle_stop,anti_theft,auto_high_beam,turbo,ac_cool,double_ac,navi,tv,vid_player,vid_player_DVD,vid_player_ブルーレイ,audio_player,audio_player_CD,audio_player_MD,audio_player_ミュージックサーバー,music_player_plugin,etc,air_sus,1500w,drive_rec,disp_audio,cold_region,keyless,smart_key,power_window,backseat_monitor,bench_seat,3rd_row,walk_through,power_seat,seat_ac,seat_heater,fullflat_seat,ottoman,leather_seat,halogen_headlight,headlight_type,front_fog,sunroof,roof_rail,full_aero,alumi_wheel,low_down,lift_up,slide_door,all_paint,Prefecture,City,guarantee_exists,guarantee_type,url
320i エクスクルーシブ　弊社管理社有車 電動トランク （アルピンホワイト）,4180000,4414000,2022,7000,22.0,0,リ済別,1,1,0,1,0,1,1,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,東京都,23区,1,1.0,https://www.carsensor.net/usedcar/detail/AU3105367792/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d　後期 ACC 衝突回避軽減ブレーキ Bカメラ （アルピンホワイト）,1220000,1424000,2016,31000,1.0,0,リ済別,0,0,0,0,0,1,0,0,0,0,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3430888965/index.html?TRCD=200002&RESTID=CS210610
320d　後期 ACC 衝突回避軽減ブレーキ Bカメラ （アルピンホワイト）,1070000,1309000,2017,52000,7.0,0,リ済別,0,0,0,0,0,1,0,0,0,0,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3459636981/index.html?TRCD=200002&RESTID=CS210610
320d xドライブ Mスポーツ ディーゼルターボ 4WD　ACC/アクティブクルーズコントロール （アルピンホワイト3）,5330000,5539000,2022,2000,28.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,5.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,東京都,多摩,1,1.0,https://www.carsensor.net/usedcar/detail/AU3154693144/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
330e iパフォーマンス ラグジュアリー　認定中古車 オイスターレザー ACC LED （メルボルンレッド）,2299000,2520000,2018,30000,24.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,赤,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,0,1,1,0,1,1,,1,0,,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,1,0,0,0,0,千葉県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2174517506/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d スポーツ　純正ナビ Bカメラ セーフティ LED （ブラック）,1298000,1388000,2016,40000,24.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,0,1,1,1,0,,1,0,,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,京都府,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2115608845/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
318i 40th アニバーサリー エディション　限定車/茶革/純正ドラレコ/電動トランク/ （アルピンホワイトIII）,3580000,3745000,2021,10000,11.0,0,リ済別,1,0,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,,0,0,1,,1,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,大阪府,大阪南部,1,1.0,https://www.carsensor.net/usedcar/detail/AU3043821854/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d Mスポーツ　18AW後期8CエンジンACC禁煙認定車 （アルピンホワイト）,2180000,2350000,2018,37000,24.0,0,リ済別,0,1,0,1,0,1,0,0,1,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,0,1,1,1,0,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,1,1,0,0,0,0,岐阜県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2192859786/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i Mスポーツ　弊社下取車ワンオーナーファストトラックP （ミネラルグレー）,1620000,1777000,2016,53000,20.0,0,リ済別,1,1,0,0,0,1,0,0,0,1,0,0,4.0,セダン,2WD,灰,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,1,0,,0,0,1,,1,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,LED,1,0,0,1,1,0,0,0,0,兵庫県,兵庫東部,1,1.0,https://www.carsensor.net/usedcar/detail/AU3371477527/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d　1年保証 ACC 衝突回避軽減ブレーキ HDDナビ （ブラックサファイア）,1070000,1323000,2016,58000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,4.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU1782019865/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　ハイラインPオイスタ-革ドラレコ禁煙認定車 （アルピンホワイト）,3280000,3450000,2019,13000,14.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,1,1,0,0,0,0,岐阜県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU1982982953/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i ラグジュアリー　純正ナビ Bカメラ 黒革 セーフティー （ダークブルー）,998000,1088000,2015,33000,24.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,紺,1.0,フロア8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,0,0,1,1,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,0,0,0,1,0,0,0,0,京都府,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3083889414/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i ラグジュアリー　サンルーフ　黒革　純正ナビ Bカメラ HID （ホワイト）,1198000,1288000,2014,22000,24.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,0,1,1,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,1,0,0,1,0,0,0,0,京都府,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3226140712/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
318i ラグジュアリー　/コニャック革/クルコン/コンフォートA （メディテラニアンブルー）,1780000,1899000,2018,20000,21.0,0,リ済別,1,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,青,1.0,フロアMTモード付8AT,1500,5,1,4,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,0,,0,0,1,,1,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,1,0,0,0,0,大阪府,大阪南部,1,1.0,https://www.carsensor.net/usedcar/detail/AU3310790601/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d ブルーパフォーマンス　HDDナビ Bカメラ PDC HID スマートキー （ブラックサファイア）,840000,1054000,2013,52000,24.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,0,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,0,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2822153369/index.html?TRCD=200002&RESTID=CS210610
320d xドライブ Mスポーツ ディーゼルターボ 4WD　コンフォートPKG　オプションホイール （アルピンホワイト）,5580000,5780000,2023,2000,29.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,6.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,0,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,神奈川県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3265214550/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i　純正ナビ Bカメラ HID スマートキー （ホワイト）,798000,880000,2013,33000,24.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,0,1,1,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,京都府,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3163796814/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
330e スポーツ　ワンオーナー 純正HDDナビ Bカメラ （メディテラニアンブルー）,2099000,2299000,2016,13000,1.0,0,リ済別,1,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,紺紺,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,0,1,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,0,1,1,0,0,0,,0,0,,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,千葉県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU1264896505/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d xドライブ Mスポーツ エディション ジョイプラス ディーゼルターボ 4WD　HUD ACC OP19inchAW 純正ナビ リアカメラ （アルピン・ホワイト（ソリッド・カラー））,3549000,3693000,2020,11000,22.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,5.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,0,0,1,0,1,1,0,1,1,1,1,0,,0,0,,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,北海道,札幌市内,1,0.0,https://www.carsensor.net/usedcar/detail/AU3396057596/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　純正ナビ ETC Bカメラ スマートキー （ホワイト）,898000,978000,2014,55000,0.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロア8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,1,0,,0,0,1,,0,0,1,0,1,0,0,0,1,1,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,京都府,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3271784305/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i xドライブ ラグジュアリー 4WD　4WD xDrive ブラックレザーシートヒータ （グレイシャーシルバー）,2130000,2325000,2017,26000,6.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,4.5,セダン,4WD,銀,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,0,0,0,0,0,兵庫県,神戸,1,1.0,https://www.carsensor.net/usedcar/detail/AU2123071256/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d M Sport　HDDナビTV　クルコン　HIDライト （ホワイト）,1088000,1287000,2013,48000,13.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,その他MTモード付AT,2000,5,0,4,1,1,0,1,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,0,0,0,0,1,0,0,0,0,愛知県,三河,1,0.0,https://www.carsensor.net/usedcar/detail/AU2699655300/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　17AW全方位カメLEDヘッド黒革ワンオナ禁煙 （メルボルンレッド）,2980000,3180000,2019,40000,14.0,0,リ済別,1,1,0,1,0,1,0,0,1,1,0,0,4.5,セダン,2WD,赤,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,1,,1,0,1,,0,0,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,0,0,0,0,1,0,0,0,0,岐阜県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2744681243/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d Mスポーツ　OP19インチアルミ 純正ナビ バックカメラ （ブラック・サファイア）,999000,1181000,2013,50000,24.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,黒Ｍ,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,0,0,0,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3364404576/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
328i モダン　禁煙/ターボ/TV/Bカメラ （ホワイト）,890000,1030000,2012,47000,24.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド、アダプティブ,1,0,0,0,1,0,0,0,0,三重県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU1781028310/index.html?TRCD=200002&RESTID=CS210610
320d xドライブ Mスポーツ ディーゼルターボ 4WD　シートHパーキング+19AW禁煙ワンオナ （アルピンホワイト）,3250000,3447000,2019,22000,14.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,0,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,愛知県,尾張,1,1.0,https://www.carsensor.net/usedcar/detail/AU2326173642/index.html?TRCD=200002&RESTID=CS210610
320i スポーツ　ACC SideAsst ナビ Bカメ アドキ 18AW 禁煙 （グレー）,1048000,1192000,2015,46000,7.0,0,リ済別,0,1,0,1,0,1,0,0,0,0,0,0,4.5,セダン,2WD,深銀Ｍ灰深,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,1,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,東京都,23区,1,0.0,https://www.carsensor.net/usedcar/detail/AU2018335363/index.html?TRCD=200002&RESTID=CS210610
320dブルーパフォーマンス　モダン　インテリセ-フ/追突軽減/HDDナビ/ドラレコ/ （【OP色】ブラックサファイアメタリック）,1101000,1271000,2013,36000,16.0,0,リ済込,0,1,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,1,1,1,,1,0,,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド、アダプティブ,1,0,0,0,1,0,0,0,0,兵庫県,兵庫東部,1,0.0,https://www.carsensor.net/usedcar/detail/AU3435927202/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
330e Mスポーツ　弊社社用車PHVブラックレザーシートヒータ （ポルティマオブルー）,4280000,4450000,2022,12000,8.0,0,リ済別,0,1,0,1,0,1,0,0,1,1,0,0,5.0,セダン,2WD,青,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,,1,1,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,兵庫県,兵庫西部,1,1.0,https://www.carsensor.net/usedcar/detail/AU3115241288/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i スポーツ　スマートキー　ブルートゥース　キセノン （ブラック）,898000,998000,2013,49000,24.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,静岡県,静岡西部,1,0.0,https://www.carsensor.net/usedcar/detail/AU2833254566/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d xドライブ Mスポーツ ディーゼルターボ 4WD　コンフォートPKG/サンプロテクションガラス （アルピンホワイト）,5380000,5560000,2022,3000,28.0,0,リ済別,0,1,0,1,0,1,1,0,0,1,0,0,5.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,東京都,多摩,1,1.0,https://www.carsensor.net/usedcar/detail/AU2821090091/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
318i Mスポーツ　ブラックレザーバックカメラLEDライト18AW （アルピンホワイト）,2180000,2365000,2018,13000,24.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,1500,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,1,0,0,0,0,兵庫県,兵庫西部,1,1.0,https://www.carsensor.net/usedcar/detail/AU3414657924/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
318i Mスポーツ　LEDヘッド純正ナビBカメ18AW禁煙 （アルピンホワイト）,3200000,3397000,2021,23000,5.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,1,1,1,0,1,1,,0,0,,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,愛知県,尾張,1,1.0,https://www.carsensor.net/usedcar/detail/AU1970332653/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
330e iパフォーマンス Mスポーツ　純正ナビ　ACC　バックカメラ　ETC （アルピンホワイト）,2200000,2404000,2018,25000,21.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,東京都,23区,1,1.0,https://www.carsensor.net/usedcar/detail/AU3116501773/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d xドライブ Mスポーツ ディーゼルターボ 4WD　後期型　BMWカーブドディスプレイ （アルピンホワイト3）,5330000,5539000,2022,4000,28.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,6.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,東京都,多摩,1,1.0,https://www.carsensor.net/usedcar/detail/AU2710962696/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d xドライブ Mスポーツ ディーゼルターボ 4WD　デモカー 後期型 黒レザー アダプティブLED （ブラックサファイア）,5630000,5804000,2022,7000,28.0,0,リ済別,1,1,0,1,0,1,1,0,0,1,0,0,5.0,セダン,4WD,黒,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,1,0,,0,0,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,LED、アダプティブ,1,0,0,1,1,0,0,0,0,大阪府,大阪北部,1,1.0,https://www.carsensor.net/usedcar/detail/AU2503389255/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
318i Mスポーツ　社外地デジTVドライビングアシストBカメラ （ブラックサファイア）,1580000,1732000,2016,54000,4.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,黒黒黒,1.0,フロアMTモード付8AT,1500,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,兵庫県,兵庫西部,1,1.0,https://www.carsensor.net/usedcar/detail/AU3343739933/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d xドライブ Mスポーツ ディーゼルターボ 4WD　360度カメラ　ACC　シートヒーター （アルピンホワイト）,3780000,3974000,2021,11000,15.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,,1,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,東京都,23区,1,1.0,https://www.carsensor.net/usedcar/detail/AU2415365879/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
